sold_price,sqft,baths,price_reduced_amount,Stdev,Mean,waterfront,garage,cost_of_living_housing,total_population_category,cost_of_living_grocery
2.547453180483902,2.116149661334103,2.0,0.0,55875.0,91146.75,0,2.0,1,2,1
2.5169517704187476,2.1086433659070596,2.0,2.1979688386872795,22159.0,32307.0,0,1.0,1,2,1
2.556024721719396,2.155241690146738,2.0,0.0,37301.4,54429.2,0,0.0,1,2,1
2.4917298134217796,2.1123352415059933,2.0,2.313039352423886,22159.0,32307.0,0,0.0,1,2,1
2.5678420857203164,2.139868011014421,2.0,2.2531209847743163,43379.0,51585.0,0,0.0,1,2,1
2.5726670138524446,2.115986597024682,2.0,0.0,55875.0,91146.75,0,0.0,1,2,1
2.6003492269397652,2.1452062093277746,2.0,2.253141992408963,55875.0,91146.75,0,0.0,1,2,1
2.48508300987998,2.134382067413362,2.0,0.0,36410.5,68415.5,0,0.0,1,2,1
2.56315280389369,2.1282328388441845,2.0,0.0,37301.4,54429.2,0,2.0,1,2,1
2.6361682659723726,2.209781638184518,3.0,0.0,35790.333333333336,34417.166666666664,0,0.0,1,2,1
2.5532974946595286,2.1238506452602817,2.0,0.0,55875.0,91146.75,0,0.0,1,2,1
2.558600813819311,2.1353390986549807,1.0,0.0,37301.4,54429.2,0,0.0,1,2,1
2.460822268062392,2.1125039235077128,1.0,0.0,37761.97916666666,53676.48958333333,0,0.0,1,2,1
2.613324109517734,2.159432931766962,2.0,2.3234107621942104,55875.0,91146.75,0,2.0,1,2,1
2.5570873533924794,2.129318786658012,2.0,0.0,47396.0,49006.5,0,0.0,1,2,1
2.5787581879384502,2.1662302940684532,2.0,0.0,36410.5,68415.5,0,2.0,1,2,1
2.5510390186402376,2.1364223428285634,2.0,0.0,36410.5,68415.5,0,2.0,1,2,1
2.4299024936038958,2.062932825955494,1.0,0.0,47396.0,49006.5,0,0.0,1,2,1
2.571813777729968,2.145453759737322,2.0,2.2531209847743163,37301.4,54429.2,0,0.0,1,2,1
2.5694130964877173,2.1327907653883673,2.0,0.0,37301.4,54429.2,0,0.0,1,2,1
2.558652438006258,2.1417417768501896,2.0,0.0,36410.5,68415.5,0,2.0,1,2,1
2.5682944945824913,2.2013158381130795,3.0,2.3890872825709972,36410.5,68415.5,0,0.0,1,2,1
2.544438676214117,2.1078544392506733,1.0,0.0,37301.4,54429.2,0,0.0,1,2,1
2.5645922003835384,2.121007782628919,2.0,0.0,55875.0,91146.75,0,0.0,1,2,1
2.5352111155194104,2.0884535488481344,2.0,0.0,22159.0,32307.0,0,0.0,1,2,1
2.4891398337304267,2.0996328668112922,1.0,0.0,22159.0,32307.0,0,1.0,1,2,1
2.531408786275378,2.1704436604573605,2.0,0.0,47396.0,49006.5,0,0.0,1,2,1
2.5959274336964664,2.135746617737867,2.0,0.0,55875.0,91146.75,0,2.0,1,2,1
2.613324109517734,2.2029129161604684,3.0,2.36543404545353,55875.0,91146.75,0,0.0,1,2,1
2.526762946426977,2.1155778514199564,1.0,2.3000563597136088,37301.4,54429.2,0,0.0,1,2,1
2.5234116973260523,2.0907411873032014,2.0,0.0,55875.0,91146.75,0,0.0,1,2,1
2.6271787703047464,2.2415891730754063,4.0,0.0,47396.0,49006.5,0,2.0,1,2,1
2.6156482775346257,2.176980633609261,2.0,0.0,55875.0,91146.75,1,2.0,1,2,1
2.541228329571344,2.13608502057231,2.0,1.7254630513334037,36410.5,68415.5,0,0.0,1,2,1
2.6066231031218963,2.1558589033661346,2.0,0.0,55875.0,91146.75,0,2.0,1,2,1
2.607013070390419,2.1588910443680636,2.0,0.0,55875.0,91146.75,0,0.0,1,2,1
2.56363582933001,2.115904972063651,2.0,0.0,37301.4,54429.2,0,0.0,1,2,1
2.63865045975338,2.1998017740341127,4.0,2.2551990897110383,55875.0,91146.75,0,2.0,1,2,1
2.495759820891769,2.1800320712410874,2.0,0.0,36410.5,68415.5,0,0.0,1,2,1
2.6290792285747764,2.2080918524847233,4.0,2.3234107621942104,55875.0,91146.75,0,2.0,1,2,1
2.5532418846364395,2.1179272289544824,2.0,0.0,37301.4,54429.2,0,0.0,1,2,1
2.5378703231331703,2.1650086701174494,2.0,0.0,43379.0,51585.0,0,0.0,1,2,1
2.5534457639178783,2.1634609679687555,3.0,0.0,47396.0,49006.5,0,0.0,1,2,1
2.5696347219638778,2.0956714746807417,2.0,0.0,36410.5,68415.5,0,0.0,1,2,1
2.5861385010981603,2.1459471123541936,2.0,2.3234107621942104,37301.4,54429.2,0,0.0,1,2,1
2.5641156142347974,2.098679831078209,2.0,0.0,38611.333333333336,35671.666666666664,0,0.0,1,2,1
2.62412295331345,2.1564724676880376,2.0,2.328177375852995,49252.0,67466.0,0,2.0,1,2,1
2.5825451877824173,2.141549479858945,2.0,0.0,49252.0,67466.0,0,0.0,1,2,1
2.5645922003835384,2.1135105129747083,2.0,2.2509964439314443,38611.333333333336,35671.666666666664,0,0.0,1,2,1
2.7062161977774024,2.2274455356609293,5.0,0.0,72709.0,105338.75,0,3.0,1,2,1
2.5895564223493652,2.1280872043879997,3.0,0.0,48270.13148148148,61887.30185185185,0,2.0,1,2,1
2.5378703231331703,2.0316575757121003,1.0,2.3234107621942104,38611.333333333336,35671.666666666664,0,0.0,1,2,1
2.4891398337304267,2.162100566984116,2.0,0.0,38611.333333333336,35671.666666666664,0,3.0,1,2,1
2.5504632044910513,2.0820735703874895,1.0,2.2294012669472845,38611.333333333336,35671.666666666664,0,0.0,1,2,1
2.558652438006258,2.1083810284369293,2.0,0.0,26514.0,33569.0,0,2.0,1,2,1
2.651877243116559,2.1680359357696948,2.0,0.0,56426.5,85994.0,0,0.0,1,2,1
2.5635876733065714,2.1362875431745425,2.0,0.0,48270.13148148148,61887.30185185185,0,0.0,1,2,1
2.6943101623530405,2.2216810786738894,4.0,0.0,56426.5,85994.0,0,0.0,1,2,1
2.600320664362325,2.121551448553582,2.0,0.0,72709.0,105338.75,0,2.0,1,2,1
2.656995011291491,2.244231056002171,3.0,2.422900724860042,42935.75,55223.5,0,0.0,1,2,1
2.634822941438309,2.1922986628641796,3.0,2.2531209847743163,48270.13148148148,61887.30185185185,0,2.0,1,2,1
2.631200390412527,2.1700056434126114,3.0,2.385575907933581,72709.0,105338.75,0,2.0,1,2,1
2.313039352423886,2.1550163361850214,2.0,0.0,35473.0,39345.0,0,2.0,1,2,1
2.598906445095949,2.117686558332254,2.0,0.0,58987.0,81944.0,0,2.0,1,2,1
2.4897955904836016,2.045702691419236,1.0,0.0,38611.333333333336,35671.666666666664,0,0.0,1,2,1
2.641059245567457,2.2010292123403845,2.0,2.3243847159300817,72709.0,105338.75,0,2.0,1,2,1
2.5885484767473366,2.131316663550902,2.0,2.3234107621942104,49252.0,67466.0,0,0.0,1,2,1
2.627945400354192,2.129390790289494,2.0,0.0,42935.75,55223.5,0,0.0,1,2,1
2.4671957074906437,2.049334012932915,1.0,0.0,38611.333333333336,35671.666666666664,0,0.0,1,2,1
2.5705143798964167,2.1315285083394886,2.0,0.0,48270.13148148148,61887.30185185185,0,1.0,1,2,1
2.5291223970813586,2.0808423085664507,2.0,2.3234107621942104,35473.0,39345.0,0,0.0,1,2,1
2.5932906686924304,2.125655021547276,2.0,0.0,48270.13148148148,61887.30185185185,0,2.0,1,2,1
2.5895564223493652,2.1328604519414474,2.0,0.0,42935.75,55223.5,0,0.0,1,2,1
2.6167813037746033,2.2382365311676744,2.1284722222222223,2.450717102575204,37802.6,43955.8,0,0.0,1,2,1
2.599775720997875,2.1755585879396255,2.0,2.3013164699169826,58987.0,81944.0,0,0.0,1,2,1
2.4505012354379883,2.1119970843916103,1.0,2.3234107621942104,37802.6,43955.8,0,0.0,1,2,1
2.503504035202842,2.0678439588232274,2.0,0.0,35473.0,39345.0,0,0.0,1,2,1
2.6623119173009995,2.2158340257493316,4.0,0.0,49252.0,67466.0,0,3.0,1,2,1
2.62963905918433,2.180605145122001,3.0,0.0,48270.13148148148,61887.30185185185,0,2.0,1,2,1
2.7050639714136246,2.208956917115876,5.0,0.0,56426.5,85994.0,0,2.0,1,2,1
2.6121316607974876,2.10820578302853,2.0,0.0,56426.5,85994.0,0,0.0,1,2,1
2.4793181319630513,2.051838053775534,1.0,0.0,35473.0,39345.0,0,0.0,1,2,1
2.503504035202842,2.120851941063862,2.0,0.0,38611.333333333336,35671.666666666664,0,2.0,1,2,1
2.6394738006175174,2.160133168255577,2.0,0.0,37537.0,62737.0,0,2.0,3,2,2
2.7082382157900957,2.2397947160664518,5.0,2.469775946198685,62803.25,105776.5,1,3.0,3,3,2
2.6344780183306873,2.1515760614389348,2.0,2.2551990897110383,53903.4,80728.2,0,2.0,3,3,2
2.5806771513187536,2.013056087870876,1.0,2.2531209847743163,50137.6,66311.4,0,0.0,3,3,2
2.6242035762783527,2.1238506452602817,2.0,0.0,35382.4,49233.2,0,0.0,3,3,2
2.575166775950936,2.0265087481035677,1.0,2.3013164699169826,49867.0,91682.0,0,0.0,3,3,2
2.668787369021169,2.1213963969907446,1.0,0.0,70051.0,72305.0,0,1.0,3,3,2
2.7309214070366266,2.1943141657435934,3.0,0.0,41889.5,58828.0,0,2.0,3,3,2
2.651208592109637,2.158127604278178,2.0,2.368410894537015,35093.0,46121.0,0,2.0,3,3,2
2.6290792285747764,2.0922741087736543,2.0,0.0,49867.0,91682.0,0,2.0,3,3,2
2.6982350567662636,2.186206023617281,3.0,0.0,50137.6,66311.4,0,2.0,3,3,2
2.6703101418318638,2.2028424764010843,4.0,0.0,38687.0,54856.0,0,3.0,3,3,2
2.6474758913060517,2.105182426343464,2.0,0.0,65457.0,120215.4,0,2.0,3,3,2
2.6477597376813042,2.129318786658012,2.0,0.0,65457.0,120215.4,0,2.0,3,3,2
2.6200713626555014,2.0861174242046356,2.0,2.368410894537015,51054.25,77094.5,0,2.0,3,2,2
2.6211335537754037,2.110547982852574,2.0,2.2294012669472845,47950.0,49549.0,0,0.0,3,3,2
2.6963460998059543,2.2298038039393147,4.0,0.0,62803.25,105776.5,0,3.0,3,3,2
2.682605197161322,2.201065085681054,4.0,0.0,38687.0,54856.0,0,3.0,3,3,2
2.637354679646146,2.160561737734476,2.0,0.0,42144.5037414966,56458.80598639456,0,0.0,3,3,2
2.6756055765334965,2.19028184058011,3.0,2.4093450282818294,41889.5,58828.0,0,2.0,3,3,2
2.671305787673049,2.163044291047809,3.0,0.0,47982.5,72991.0,0,2.0,3,3,2
2.6380139151552804,2.111147028091894,3.0,2.3225250177671137,59248.142857142855,85830.0,0,2.0,3,3,2
2.6635037841535523,2.1595409695123475,3.0,0.0,62803.25,105776.5,0,2.0,3,3,2
2.6828139064047862,2.1391484534254914,2.0,0.0,70051.0,72305.0,0,2.0,3,3,2
2.598906445095949,2.0703450318853425,1.0,2.3558304641281165,65457.0,120215.4,0,0.0,3,3,2
2.541228329571344,2.2384571800034894,2.0,0.0,35093.0,46121.0,0,1.0,3,3,2
2.6023198157690817,2.082184828309905,2.0,2.1519252521271723,27870.0,32508.2,0,0.0,3,3,2
2.5726670138524446,2.03389351856218,1.0,0.0,28911.571428571428,31217.14285714286,0,0.0,3,3,2
2.639953409696805,2.161678347623898,2.0,0.0,38687.0,54856.0,0,3.0,3,3,2
2.6531945177344887,2.1184069576594053,2.0,0.0,29266.0,45602.0,0,2.0,3,3,2
2.60355753849841,2.0484369434843095,1.0,0.0,60820.4,94018.4,0,1.0,3,2,2
2.6211335537754037,2.122936891955039,2.0,0.0,45179.66666666666,76060.66666666667,0,2.0,3,2,2
2.6221793582274318,2.1163937951035634,2.0,0.0,38435.5,49943.0,0,1.0,3,3,2
2.643368743623046,2.1196758458913854,2.0,2.3234107621942104,42144.5037414966,56458.80598639456,0,2.0,3,3,2
2.6299912235147698,2.106348388653089,2.0,0.0,40488.66666666666,52654.0,0,0.0,3,3,2
2.7014745737497345,2.19907263274692,5.0,0.0,29266.0,45602.0,0,2.0,3,3,2
2.6765233691142827,2.2179732846747413,5.0,2.2531209847743163,42144.5037414966,56458.80598639456,0,3.0,3,3,2
2.630009707485597,2.128160046535533,2.0,0.0,35382.4,49233.2,0,0.0,3,3,2
2.6221585995707706,2.0859025770350583,2.0,0.0,47950.0,49549.0,0,0.0,3,3,2
2.5806771513187536,2.118963944175767,2.0,0.0,43700.6,61242.0,0,0.0,3,3,2
2.686620912466892,2.162521066063999,0.0,0.0,59248.142857142855,85830.0,0,3.0,3,3,2
2.64985059515512,2.1458855702260258,3.0,0.0,39527.0,47704.8,0,2.0,4,3,2
2.6418380272022777,2.081739125096099,3.0,0.0,56681.8,72350.8,0,1.0,4,3,2
2.6436706990153382,2.087185434232193,2.0,0.0,42119.6,58615.0,0,1.0,4,3,2
2.6495756090185303,2.14250746521777,3.0,0.0,47954.5,68099.5,0,2.0,4,3,2
2.7005442450808035,2.134724859313987,2.0,0.0,68046.0,117240.0,0,2.0,4,3,2
2.6426077931894945,2.099062044221883,2.0,0.0,51321.5,90921.5,0,2.0,4,3,2
2.614029711346429,2.073394817585529,2.0,0.0,49485.0,75333.25,0,2.0,4,2,2
2.6236168698679947,2.069351287081033,2.0,0.0,31804.33333333333,41356.333333333336,0,1.0,4,3,2
2.6144960919459708,2.0832913063318936,1.0,0.0,42119.6,58615.0,0,1.0,4,3,2
2.6267921604030136,2.070221294694939,1.0,2.3558304641281165,42119.6,58615.0,0,1.0,4,3,2
2.6344780183306873,2.0997277143459883,1.0,0.0,42119.6,58615.0,0,2.0,4,3,2
2.6436706990153382,2.0939859450838263,2.0,2.3013164699169826,49485.0,75333.25,0,2.0,4,2,2
2.6477738980702696,2.1240021804627016,2.0,0.0,47954.5,68099.5,0,2.0,4,3,2
2.6887640083383975,2.2114753287399735,4.0,0.0,54382.5,85262.0,0,3.0,4,3,2
2.651877243116559,2.1251318896353983,2.0,0.0,39586.5,66848.25,0,2.0,4,3,2
2.6792007124895014,2.103363835503938,2.0,0.0,68046.0,117240.0,0,2.0,4,3,2
2.6617420654345145,2.160186836709045,3.0,0.0,43287.0,59286.25,0,2.0,4,3,2
2.657607566478811,2.1645467964901335,3.0,2.323420554574284,54382.5,85262.0,0,2.0,4,3,2
2.651877243116559,2.062403181964502,1.0,2.4093450282818294,68046.0,117240.0,0,1.0,4,3,2
2.660002047139007,2.0856873112238503,2.0,2.3234107621942104,56681.8,72350.8,0,2.0,4,3,2
2.6271787703047464,2.114259334453176,2.0,0.0,40070.0,56777.0,0,2.0,4,3,2
2.6430654087844414,2.1124196154711585,2.0,0.0,49719.0,77553.0,0,2.0,4,3,2
2.630927484335126,2.0790266416427854,2.0,0.0,41388.0,61611.0,0,2.0,4,3,2
2.6605755656861567,2.121085618436288,3.0,0.0,38588.0,45255.0,0,2.0,4,3,2
2.6783205967159396,2.170346485042967,4.0,2.5045868657586117,81507.0,158746.0,0,3.0,4,3,2
2.6232092586766624,2.107678339122222,2.0,0.0,39586.5,66848.25,0,2.0,4,3,2
2.5959274336964664,2.0318311119735313,1.0,0.0,40667.75,48424.0,0,0.0,4,3,2
2.6409023892785153,2.0842777709214304,2.0,0.0,39586.5,66848.25,0,2.0,4,3,2
2.6394738006175174,2.0916635031222883,2.0,0.0,37867.0,47017.0,0,2.0,4,3,2
2.633957278974644,2.094285281001485,2.0,2.368410894537015,49485.0,75333.25,0,2.0,4,2,2
2.680498669900132,2.150991463655672,1.0,0.0,68046.0,117240.0,0,2.0,4,3,2
2.647047824819556,2.1372275465936195,2.0,2.441831758703794,47954.5,68099.5,0,2.0,4,3,2
2.6560028616684295,2.11920177024789,2.0,2.341107991445833,42119.6,58615.0,0,2.0,4,3,2
2.6514768672499263,2.140582684095505,2.0,2.3890872825709972,54382.5,85262.0,0,2.0,4,3,2
2.6885378101157493,2.231975307377009,3.0,0.0,54382.5,85262.0,0,3.0,4,3,2
2.6484640678019935,2.124077867502946,2.0,0.0,39586.5,66848.25,0,2.0,4,3,2
2.630378323606631,2.0834013486310865,2.0,0.0,40070.0,56777.0,0,2.0,4,3,2
2.6515437657415184,2.076714544629806,1.0,0.0,40667.75,48424.0,0,2.0,4,3,2
2.670209729738736,2.138357835491115,2.0,0.0,19125.0,29417.0,0,2.0,4,3,2
2.6432172493973547,2.1194390700821253,2.0,0.0,49719.0,77553.0,0,2.0,4,3,2
2.7204447242678187,2.2232404011802753,4.0,2.477040318598087,67401.25,83211.75,0,1.0,2,3,2
2.6466817782276704,2.145330057647603,2.0,2.3890918678842894,51381.51060606061,69305.14924242425,0,0.0,2,3,2
2.6402712413808804,2.0534294646538025,1.0,2.3886274828987015,52978.0,81465.0,0,1.0,2,3,2
2.656995011291491,2.188427408980294,3.0,2.4097037290987333,72878.0,98631.0,0,2.0,2,3,2
2.668787369021169,2.211249016358592,3.0,2.368410894537015,43703.75,55643.5,0,2.0,2,3,2
2.6471908216122615,2.1103762153464634,2.0,0.0,53889.66666666666,59766.66666666666,0,1.0,2,3,2
2.7106238802986886,2.2086915477170286,4.0,0.0,66329.0,84194.0,0,2.0,2,3,2
2.6242237170039373,2.037746505722867,1.0,2.313039352423886,34627.6,51442.2,0,0.0,2,3,2
2.644864965901993,2.147837186585945,3.0,2.3890872825709972,35493.666666666664,59408.0,0,2.0,2,3,2
2.6508717054155544,2.1296065089232386,2.0,0.0,34627.6,51442.2,0,2.0,2,3,2
2.6791132416155232,2.1871993485858647,3.0,2.36235025329959,51381.51060606061,69305.14924242425,0,2.0,2,3,2
2.645892591287636,2.1373611520517013,2.0,0.0,34627.6,51442.2,0,0.0,2,3,2
2.651208592109637,2.105272561721766,2.0,2.384855714133668,54513.5,68360.0,0,1.0,2,3,2
2.6211335537754037,1.9990196811606853,1.0,0.0,55167.333333333336,64220.0,0,0.0,2,3,2
2.6351660961149217,2.0388940664353266,1.0,0.0,34627.6,51442.2,0,1.0,2,3,2
2.636688870672975,2.1535394996560555,2.0,0.0,36841.66666666666,61040.833333333336,0,1.0,2,3,2
2.682480740459682,2.1564724676880376,3.0,2.4093450282818294,52978.0,81465.0,0,2.0,2,3,2
2.724826432174179,2.216878913527871,4.0,0.0,44044.333333333336,58605.66666666666,0,2.0,2,3,2
2.6632134500898323,2.1722249667375926,2.0,2.3234107621942104,51381.51060606061,69305.14924242425,0,2.0,2,3,2
2.630009707485597,2.1411638274329157,2.0,0.0,41226.0,58409.333333333336,0,0.0,2,3,2
2.6774282601020256,2.152793140171949,3.0,2.4056695902475114,52302.8,64750.0,0,2.0,2,3,2
2.673132289134729,2.151401026199222,3.0,2.2294012669472845,52302.8,64750.0,0,0.0,2,3,2
2.6765233691142827,2.1645467964901335,3.0,0.0,51381.51060606061,69305.14924242425,0,0.0,2,3,2
2.703593249131755,2.2158340257493316,4.0,0.0,51381.51060606061,69305.14924242425,0,2.0,2,3,2
2.6531945177344887,2.0884535488481344,1.0,0.0,44044.333333333336,58605.66666666666,0,2.0,2,3,2
2.676066107779104,2.180605145122001,3.0,0.0,52978.0,81465.0,0,2.0,2,3,2
2.720897169519473,2.2258688783122937,5.0,0.0,44044.333333333336,58605.66666666666,0,2.0,2,3,2
2.6786740912917595,2.13403816125328,3.0,0.0,60221.66666666666,82241.33333333333,0,2.0,2,3,2
2.636185123122503,2.1185663919172426,2.0,2.2531209847743163,51381.51060606061,69305.14924242425,0,2.0,2,3,2
2.6666997365033063,2.210338545141025,3.0,2.4093450282818294,49423.66666666666,88281.33333333333,0,2.0,2,3,2
2.5928147961099333,2.107325277958658,2.0,2.2531209847743163,37739.25,46079.25,0,0.0,3,1,1
2.5895564223493652,2.0872916690681738,2.0,2.2509964439314443,52522.0,65980.0,0,1.0,3,1,1
2.6211335537754037,2.206406727534443,3.0,2.313039352423886,52522.0,65980.0,0,0.0,3,1,1
2.600320664362325,2.131739930871227,3.0,2.2531209847743163,52522.0,65980.0,0,0.0,3,1,1
2.6221793582274318,2.1981905753863327,2.0,0.0,52522.0,65980.0,0,0.0,3,1,1
2.606361889900925,2.1842744106952074,2.0,0.0,0.0,0.0,0,2.0,3,1,1
2.653519757548269,2.26408058476292,6.0,2.4056695902475114,0.0,0.0,0,0.0,3,1,1
2.6402712413808804,2.2248316070469967,3.0,0.0,0.0,0.0,0,3.0,3,1,1
2.5861385010981603,2.121085618436288,1.0,0.0,52522.0,65980.0,0,1.0,3,1,1
2.6247252943159785,2.2441387696714585,2.0,0.0,30022.666666666668,35502.666666666664,0,0.0,3,1,1
2.590220391982479,2.24227414570823,2.1284722222222223,2.3890872825709972,32636.6,37395.2,0,0.0,3,1,1
2.636185123122503,2.2192646557718545,3.0,0.0,30022.666666666668,35502.666666666664,0,0.0,3,1,1
2.6017625060090213,2.1402584341738335,2.0,0.0,52522.0,65980.0,0,0.0,3,1,1
2.6121316607974876,2.150991463655672,2.0,0.0,52522.0,65980.0,0,0.0,3,1,1
2.6221793582274318,2.1891571278679316,2.0,0.0,0.0,0.0,0,2.0,3,1,1
2.6386667018029435,2.2593022659250317,3.0,0.0,32636.6,37395.2,0,3.0,3,1,1
2.5912046460526774,2.134793284587648,2.0,0.0,52522.0,65980.0,0,2.0,3,1,1
2.6221793582274318,2.22398240228027,3.0,2.388632093371381,32636.6,37395.2,0,0.0,3,1,1
2.6058364664333875,2.131457940406689,2.0,0.0,0.0,0.0,0,1.0,3,1,1
2.6262080578326072,2.1968527165893152,3.0,0.0,32636.6,37395.2,0,3.0,3,1,1
2.7079057205381436,2.431578774225651,2.1284722222222223,0.0,30022.666666666668,35502.666666666664,0,0.0,3,1,1
2.610918042212423,2.1876923686279235,3.0,0.0,32636.6,37395.2,0,0.0,3,1,1
2.6242237170039373,2.156138246107187,3.0,0.0,37739.25,46079.25,0,0.0,3,1,1
2.6617420654345145,2.2551990897110383,6.0,0.0,0.0,0.0,0,0.0,3,1,1
2.6167813037746033,2.2418968339971963,4.0,0.0,52522.0,65980.0,0,0.0,3,1,1
2.610918042212423,2.145577315925701,2.0,0.0,0.0,0.0,0,1.0,3,1,1
2.6281357025573913,2.177435155447476,3.0,0.0,32636.6,37395.2,0,0.0,3,1,1
2.600705266676489,2.0731538725284837,1.0,2.335522283668224,0.0,0.0,0,0.0,3,1,1
2.664542788285374,2.3014415269931354,7.0,0.0,0.0,0.0,0,3.0,3,1,1
2.611648794346111,2.1687790156405997,3.0,2.425597630354696,32636.6,37395.2,0,0.0,3,1,1
2.6126111404785974,2.286837689109184,1.0,0.0,37739.25,46079.25,0,0.0,3,1,1
2.6071425690719345,2.220862645899289,2.0,0.0,37739.25,46079.25,0,2.0,3,1,1
2.671305787673049,2.2396013164077413,4.0,1.7254630513334037,30022.666666666668,35502.666666666664,0,0.0,3,1,1
2.587868343379808,2.1187255896390536,2.0,0.0,0.0,0.0,0,1.0,3,1,1
2.633957278974644,2.223811671031797,6.0,0.0,32636.6,37395.2,0,0.0,3,1,1
2.6084242962897357,2.2033695628198258,3.0,0.0,52522.0,65980.0,0,2.0,3,1,1
2.6232092586766624,2.123242345467134,2.0,0.0,49748.0,74928.0,0,2.0,1,2,2
2.5611376005657616,2.075776091887041,2.0,0.0,42846.0,51083.0,0,0.0,1,2,2
2.5606875484472273,2.075776091887041,2.0,0.0,42846.0,51083.0,0,0.0,1,2,2
2.6200713626555014,2.1528507429054087,3.0,0.0,42846.0,51083.0,0,0.0,1,2,2
2.637022604769401,2.163148618254858,3.0,2.2531209847743163,49748.0,74928.0,0,2.0,1,2,2
2.597432944578047,2.0837308207951946,2.0,0.0,49748.0,74928.0,0,1.0,1,2,2
2.6167813037746033,2.1564724676880376,2.0,0.0,42846.0,51083.0,0,2.0,1,2,2
2.6336078565795944,2.129246734211573,2.0,0.0,49748.0,74928.0,0,2.0,1,2,2
2.626985742465941,2.1358821089630644,3.0,2.3629759223797047,42846.0,51083.0,0,1.0,1,2,2
